Id;Ime;Obdobje;Narodnost;Smer;Kraj 
2445;MASTER of Moulins;Northern Renaissance;French;painter;
2136;LIPPO D'ANDREA DI LIPPO;Early Renaissance;Italian;painter;Florence
541;BORGIANNI, Orazio;Baroque;Italian;painter;Rome
2929;PICCOLPASSO, Cipriano di Michele;Mannerism;Italian;painter;Castel Durante
1751;HOGHENZOON, Jan Geldolfs;Northern Renaissance;Netherlandish;goldsmith;Breda
4059;WHITCOMBE, Thomas;Rococo;English;painter;London
29;AKEN, Joseph van;Rococo;Flemish;painter;London
2562;MENA, Pedro de;Baroque;Spanish;sculptor;
822;CIPPER, Giacomo Francesco;Baroque;Austrian;painter;Milan
1855;JEAN DE LIÈGE;Medieval;French;sculptor;
3291;RUNK, Ferdinand;Romanticism;German;painter;
3682;THIRY, Léonard;Mannerism;Flemish;painter;Fontainebleau
2655;MOMMERS, Hendrick;Baroque;Dutch;painter;Amsterdam
3062;PUCCIO DI SIMONE;Medieval;Italian;painter;Florence
1656;GUÉRIN, Jean-Urbain;Rococo;French;miniaturist;
2074;LENCKHARDT, Adam;Baroque;German;sculptor;
2505;MASTER of the Votive Picture of Sankt Lambrecht;Northern Renaissance;Austrian;painter;
1501;GIBSON, Thomas;Rococo;English;painter;London
1498;GIANI, Felice;Neoclassicism;Italian;painter;
2022;LAUTIZIO DI MEO DE ROTELLI;High Renaissance;Italian;goldsmith;
3101;RAMIREZ, Felipe;Baroque;Spanish;painter;Toledo
3025;POTTER, Paulus;Baroque;Dutch;painter;Amsterdam
1802;HUYSUM, Justus van, I;Baroque;Dutch;painter;Amsterdam
51;ALMONACID, Sebastián de;Early Renaissance;Spanish;sculptor;
3951;VIGNON, Claude;Baroque;French;painter;
354;BEHNES, William;Neoclassicism;English;sculptor;London
2837;PARENZANO, Bernardino;Early Renaissance;Italian;painter;Padua
1692;HEEM, Jan Davidsz. de;Baroque;Dutch;painter;Antwerp
1584;GORDON, John Watson;Realism;Scottish;painter;Edinburgh
2482;MASTER of the Legend of Saint Ursula (II);Northern Renaissance;German;painter;Cologne
286;BARKER, Thomas;Romanticism;English;painter;Bath
3715;TIZIANO Vecellio;High Renaissance;Italian;painter;Venice
1364;FRANCHI, Antonio;Baroque;Italian;painter;Lucca
3131;REICHLICH, Marx;Northern Renaissance;Austrian;painter;
3445;SEDDON, Thomas III;Romanticism;English;painter;
2320;MUNARI, Cristoforo;Baroque;Italian;painter;
611;CACCINI, Giovanni Battista;Mannerism;Italian;architect;
3589;STONE, Nicholas the Elder;Baroque;English;sculptor;
3994;VOOGD, Hendrik;Rococo;Dutch;painter;Italy
3865;VASSALLETTO, marble worker family;Medieval;Italian;sculptor;Rome
2396;MARTSZEN, Jan the Younger;Baroque;Dutch;painter;Haarlem
2223;MADERNO, Carlo;Baroque;Italian;architect;Rome
1800;HUYSMANS, Jan Baptist;Baroque;Flemish;painter;Antwerp
2698;NICCOLÒ DI BUONACCORSO;Medieval;Italian;painter;Siena
3863;VAROTARI, Dario the Elder;Mannerism;Italian;painter;Padova
3802;UNKNOWN MASTERS, Flemish;Northern Renaissance;Flemish;sculptor;
3488;SILVANI, Gherardo;Baroque;Italian;architect;Florence
292;BARRA, Didier;Baroque;French;painter;
3597;STRADA, Jacopo;Mannerism;Italian;architect;
3670;TERRENI, Giuseppe Maria ;Neoclassicism;Italian;painter;Livorno
787;CHARDIN, Jean-Baptiste-Siméon;Baroque;French;painter;
3605;STRIGEL, Hans II;Northern Renaissance;German;painter;Swabia
210;BREITNER, George Hendrik;Impressionism;Dutch;painter;Amsterdam
1874;JORDAENS, Jacob;Baroque;Flemish;painter;Antwerp
2659;NAGY BALOGH, János;Realism;Hungarian;painter;Budapest
3505;SLAVÍÈEK, Antonín;Impressionism;Bohemian;painter;Prague
3026;POTTER, Pieter Symonsz.;Baroque;Dutch;painter;Leiden
2378;MAROT, Daniel I;Rococo;French;architect;
2428;MASTER of Balaam;Northern Renaissance;German;painter;
2235;MAGNASCO, Alessandro;Baroque;Italian;painter;Milan
2639;MOEYAERT, Claes Cornelisz.;Baroque;Dutch;painter;
594;BOYER, Michel;Baroque;French;painter;Paris
3483;SIGNORELLI, Luca;Early Renaissance;Italian;painter;Central Italy
3948;VIGNALI, Jacopo;Baroque;Italian;painter;Florence
2486;MASTER of the Lille Adoration;Northern Renaissance;Flemish;painter;Antwerp
880;COLONNA, Angelo Michele;Baroque;Italian;painter;
1377;FRANGIPANE, Niccolò;Mannerism;Italian;painter;Marches
1870;JONSON VAN CEULEN, Cornelius the Elder;Baroque;Flemish;painter;
1571;GOES, Hugo van der;Northern Renaissance;Flemish;painter;Ghent
3731;TORELLI, Stefano;Baroque;Italian;painter;
3590;STOOP, Dirck Willemsz.;Baroque;Dutch;painter;Utrecht
3147;RESTOUT, Jean II;Baroque;French;painter;
2812;PALISSY, Bernard;Northern Renaissance;French;potter;
687;CARIANI, Giovanni;High Renaissance;Italian;painter;Venice
2721;NOMÉ, François de;Baroque;French;painter;
117;ARCANGELO DI JACOPO DEL SELLAIO;High Renaissance;Italian;painter;Florence
280;BARBARI, Jacopo de';High Renaissance;Italian;painter;Venice
3614;STROZZI, Zanobi;Early Renaissance;Italian;painter;Florence
942;COTMAN, Frederick George;Realism;English;painter;
1159;DUPLESSIS, Joseph-Siffred;Rococo;French;painter;Paris
140;ATTIRET, Claude-François;Rococo;French;sculptor;Paris
2874;PELLEGRINI, Giovanni Antonio;Baroque;Italian;painter;Venice
2375;MARMITTA, Francesco;Early Renaissance;Italian;painter;Parma
1685;HAYEZ, Francesco;Romanticism;Italian;painter;
2337;MANFREDINO DA PISTOIA;Medieval;Italian;painter;
1041;DEFERNEX, Jean-Baptiste;Rococo;French;sculptor;Paris
3197;RIZZO, Antonio;Early Renaissance;Italian;sculptor;Venice
151;BABUREN, Dirck van;Baroque;Dutch;painter;Utrecht
1076;DEVIS, Arthur William;Realism;English;painter;London
2714;NITTIS, Giuseppe de;Impressionism;Italian;painter;
2319;MULTSCHER, Hans;Northern Renaissance;German;painter;Ulm
825;CITTADINI, Pier Francesco;Baroque;Italian;painter;Bologna
491;BOCCACCINO, Camillo;Early Renaissance;Italian;painter;Cremona
3480;SICKERT, Walter Richard;Impressionism;English;painter;London
1957;KRACKER, Johann Lucas;Rococo;Austrian;painter;
1069;DESIDERIO DA SETTIGNANO;Early Renaissance;Italian;sculptor;Florence
1162;DUPRÉ, Julien;Realism;French;painter;Paris
2828;PANTOJA DE LA CRUZ, Juan;Mannerism;Spanish;painter;Madrid
397;BENVENUTO DI GIOVANNI;Early Renaissance;Italian;painter;Siena
3991;VOLLON, Antoine;Realism;French;painter;
545;BORRÁS, Fray Nicolás;Mannerism;Spanish;painter;Gandía
3777;TURCHI, Alessandro;Baroque;Italian;painter;Verona
1541;GIOVANNI DI BALDUCCIO;Medieval;Italian;sculptor;
1086;DIEUSSART, François;Baroque;Flemish;sculptor;London
3064;PUGA, Antonio;Baroque;Spanish;painter;Madrid
2558;MEMBERGER, Kaspar the Elder;Mannerism;Swiss;painter;
3498;SINGLETON, Henry;Romanticism;English;painter;London
2063;LEMBERGER, Georg;Northern Renaissance;German;painter;
2943;PIETERSZ., Aert;Mannerism;Netherlandish;painter;Amsterdam
578;BOUGH, Samuel;Realism;English;painter;Edinburgh
3908;VERHAGHEN, Pieter Jozef;Rococo;Flemish;painter;
3119;RECCO, Giacomo;Baroque;Italian;painter;Naples
2920;PHILLIPS, Thomas;Romanticism;English;painter;
1987;LAIRESSE, Gérard de;Baroque;Dutch;painter;The Hague
290;BAROCCI, Federico Fiori;Mannerism;Italian;painter;Urbino
3772;TRUTAT, Félix;Romanticism;French;painter;
1309;FLINCK, Govert Teunisz.;Baroque;Dutch;painter;Amsterdam
1824;JACOBSZ., Dirck;Northern Renaissance;Flemish;painter;
2574;MERIAN, Matthäus the Younger;Baroque;Swiss;painter;
291;BARONZIO, Giovanni;Medieval;Italian;painter;Rimini
2533;MAZZETTI TENCALLA, Carpoforo;Rococo;Italian;sculptor;Venice
413;BERLINGHIERI, Bonaventura;Medieval;Italian;painter;Lucca
1273;FERRARI, Gaudenzio;High Renaissance;Italian;painter;Lombardy
1453;GAUFFIER, Louis;Neoclassicism;French;painter;
415;BERNARD D'AGESCI;Rococo;French;painter;Niort
1019;DANLOUX, Henri-Pierre;Rococo;French;painter;Paris
217;BRIL, Paul;Baroque;Flemish;painter;Rome
1245;FANTIN-LATOUR, Henri;Realism;French;painter;Paris
1919;KISS, August Karl Edouard;Romanticism;German;sculptor;
2164;LOO, César van;Rococo;French;painter;
1913;KEYSER, Thomas de;Baroque;Dutch;painter;Amsterdam
1486;GHERARDINI, Tommaso;Neoclassicism;Italian;painter;Florence
1477;GÉRICAULT, Théodore;Romanticism;French;painter;
300;BARTLETT, Paul Wayland;Realism;American;sculptor;Paris
3512;SMART, John;Rococo;English;miniaturist;London
4128;ZELOTTI, Giovanni Battista;Mannerism;Italian;painter;
2926;PIAZZETTA, Giacomo;Baroque;Italian;sculptor;Venice
3845;VALDAMBRINO, Francesco di;Early Renaissance;Italian;sculptor;Siena
296;BARRET, George;Rococo;Irish;painter;
3940;VIANI, Domenico Maria;Baroque;Italian;painter;Bologna
10;ACHENBACH, Oswald;Realism;German;painter;Dusseldorf
465;BISSCHOP, Cornelis;Baroque;Dutch;painter;Dordrecht
2588;MICHALLON, Achille-Etna;Neoclassicism;French;painter;Paris
3674;TETRODE, Willem Danielsz van;Mannerism;Netherlandish;sculptor;
426;BERTHÉLEMY, Jean-Simon;Neoclassicism;French;painter;Paris
403;BERGEN, Dirk van;Baroque;Dutch;painter;
267;BURGKMAIR, Hans;Northern Renaissance;German;painter;Augsburg
3978;VLEUGHELS, Nicolas;Rococo;French;painter;
1439;GARNIER, Etienne-Barthélemy;Neoclassicism;French;painter;Paris
2231;MAGGI DA BASSANO, Annibale;Early Renaissance;Italian;architect;Padua
2932;PICKENOY, Nicolaes Eliasz.;Baroque;Dutch;painter;Amsterdam
2622;MILHOMME, François-Dominique-Aimé;Neoclassicism;French;sculptor;
1435;GARBIERI, Lorenzo;Baroque;Italian;painter;Bologna
1112;DONCK, Gerard;Baroque;Dutch;painter;Amsterdam
3836;VACCARO, Lorenzo;Baroque;Italian;sculptor;Naples
1835;JACOPO del SELLAIO;Early Renaissance;Italian;painter;Florence
1516;GIOLFINO, Bartolomeo;Early Renaissance;Italian;sculptor;Verona
2715;NOCRET, Jean;Baroque;French;painter;
1664;GUIDO DA SIENA;Medieval;Italian;painter;Siena
1205;ERIKSEN, Vigilius;Rococo;Danish;painter;
3936;VETRI, Domenico de';High Renaissance;Italian;sculptor;Florence
3738;TORRIGIANO, Pietro;High Renaissance;Italian;sculptor;
1986;LAGRENÉE, Louis-Jean-François;Rococo;French;painter;
197;BRAY, Jan de;Baroque;Dutch;painter;Haarlem
4133;ZIMMERMANN, Carl Friedrich;Romanticism;German;painter;Berlin
802;CHIARI, Giuseppe Bartolomeo;Baroque;Italian;painter;Rome
317;BASSEN, Bartholomeus van;Baroque;Dutch;painter;The Hague
592;BOUTS, Dieric the Younger;Northern Renaissance;Flemish;painter;Leuven
1810;ISABEY, Eugène;Romanticism;French;painter;
423;BERNINI, Pietro;Mannerism;Italian;sculptor;Rome
631;CALS, Adolphe-Félix;Impressionism;French;painter;Honfleur
3784;UCCELLO, Paolo;Early Renaissance;Italian;painter;Florence
3983;VOGEL VON VOGELSTEIN, Carl Christian;Romanticism;German;painter;
1934;KNIP, Nicolaas Frederik;Rococo;Dutch;painter;
876;COLLOT, Marie-Anne;Neoclassicism;French;sculptor;
1815;ISRAËLS, Jozef;Impressionism;Dutch;painter;The Hague
3453;SEISENEGGER, Jacob;Mannerism;Austrian;painter;
596;BRACCESCO, Carlo;Early Renaissance;Italian;painter;Liguria
1694;HEEMSKERCK, Egbert van, the Younger;Baroque;Dutch;painter;Haarlem
3701;TINO DI CAMAINO;Medieval;Italian;sculptor;
76;ANDREA DI NERIO;Medieval;Italian;painter;Arezzo
3123;REDOUTÉ, Pierre-Joseph;Neoclassicism;French;painter;Paris
722;CASINI, Valore;Baroque;Italian;painter;Florence
505;BOITO, Camillo;Realism;Italian;architect;
326;BAYEU Y SUBIAS, Francisco;Rococo;Spanish;painter;Madrid
239;BRUEGHEL, Jan the Younger;Baroque;Flemish;painter;Antwerp
2478;MASTER of the Joseph Sequence;Northern Renaissance;Flemish;painter;Brussels
1526;GIOVANNI ANGELO D'ANTONIO;Early Renaissance;Italian;painter;Camerino
3647;TARAVAL, Hugues;Rococo;French;painter;Paris
4137;ZOFFANY, Johann;Rococo;German;painter;London
2898;PERRIER, François;Baroque;French;painter;
156;BACKER, Jacob de;Mannerism;Flemish;painter;
2648;MOLENAER, Jan Miense;Baroque;Dutch;painter;Haarlem
2239;MAIANO, Giuliano da;Early Renaissance;Italian;architect;
2711;NIGETTI, Matteo;Baroque;Italian;architect;Florence
3735;TORRETTI, Giuseppe;Baroque;Italian;sculptor;Venice
1256;FEDDES, Pieter;Baroque;Dutch;painter;
3905;VERESHCHAGIN, Vasily Vasilyevich;Realism;Russian;painter;
2305;MOSER, Lucas;Northern Renaissance;German;painter;
3903;VERESHCHAGIN, Petr Petrovich;Realism;Russian;painter;
2520;MAUPERCHÉ, Henri;Baroque;French;painter;Paris
2352;MARCO ROMANO;Medieval;Italian;sculptor;Venice
189;BARATTA, Pietro;Baroque;Italian;sculptor;Venice
2814;PALIZZI, Giuseppe;Realism;Italian;painter;Paris
3793;ULRICH, Caspar;Mannerism;Bohemian;sculptor;Sankt Joachimsthal
124;ARTHOIS, Jacques d';Baroque;Flemish;painter;Brussels
1507;GILLEMANS, Jan Pauwel the Elder;Baroque;Flemish;painter;Antwerp
3743;TOURNIER, Nicolas;Baroque;French;painter;Rome
2740;NUZI, Allegretto;Medieval;Italian;painter;Fabriano
1654;GUDIN, Théodore;Romanticism;French;painter;Paris
2518;MAUFRA, Maxime;Impressionism;French;painter;
1118;DOSIO, Giovanni Antonio;Mannerism;Italian;architect;
2263;MONNOT, Pierre Etienne;Baroque;French;sculptor;
581;BOULANGER, Gustave;Realism;French;painter;Paris
905;COPLEY, John Singleton;Rococo;English;painter;
1208;ES, Jacob van;Baroque;Flemish;painter;Antwerp
2085;LÉPICIÉ, Nicolas-Bernard;Rococo;French;painter;Paris
3044;PRETI, Mattia;Baroque;Italian;painter;Malta
212;BRESCIANINO, Andrea del;High Renaissance;Italian;painter;Siena
276;BUTI, Lodovico;Mannerism;Italian;painter;Florence
3466;SERRES, Dominic;Neoclassicism;French;painter;London
3068;PULZONE, Scipione;High Renaissance;Italian;painter;
3001;POLLAK, Leopold;Romanticism;Austrian;painter;Rome
2438;MASTER of Heiligenkreuz;Northern Renaissance;Austrian;painter;
618;CAFFIÉRI, Philippe;Rococo;French;goldsmith;
1594;GOYEN, Jan van;Baroque;Dutch;painter;The Hague
947;COURT, Joseph-Désiré;Romanticism;French;painter;
1794;HUNT, William Holman;Romanticism;English;painter;
1452;GATTI, Bernardino;High Renaissance;Italian;painter;
301;BARTOLINI, Lorenzo;Neoclassicism;Italian;sculptor;
3023;POST, Pieter Jansz;Baroque;Dutch;architect;
2909;PETERSSEN, Eilif;Impressionism;Norwegian;sculptor;
1322;FONTANA, Carlo;Baroque;Italian;architect;Rome
1154;DUMONT,  François;Baroque;French;sculptor;
1265;FERNANDES, Vasco;High Renaissance;Portuguese;painter;Viseu
2078;LEONARDO DI BERNARDINO DEL SIGNORACCIO;High Renaissance;Italian;painter;Pistoia
2457;MASTER of the Albertini;Medieval;Italian;painter;Siena
3405;SCHEERE, Herman;Northern Renaissance;German;illuminator;London
783;CHANDLER, John Westbrooke;Rococo;Scottish;painter;
2663;NANNI DI BARTOLO;Early Renaissance;Italian;sculptor;Veneto
4031;WEBB, James;Realism;English;painter;London
3458;SERAFINI, Serafino;Medieval;Italian;painter;
3473;SHCHEDRIN, Semyon Fyodorovich;Neoclassicism;Russian;painter;St. Petersburg
651;CUGNOT, Louis-Léon;Realism;French;sculptor;
1038;DECAMPS, Alexandre Gabriel;Romanticism;French;painter;
380;BENAGLIO, Francesco;Early Renaissance;Italian;painter;Verona
748;CAVALETTO, Giovanni Battista;High Renaissance;Italian;illuminator;Bologna
1724;HESS, Peter von;Romanticism;German;painter;Munich
3544;SPADINO, Bartolomeo;Baroque;Italian;painter;Rome
3736;TORRICELLI, Giuseppe Antonio;Baroque;Italian;sculptor;Florence
2380;MARREL, Jacob;Baroque;German;painter;Frankfurt
1280;FERRETTI, Giovanni Domenico;Baroque;Italian;painter;Florence
2742;OBICI, Giuseppe;Romanticism;Italian;sculptor;Rome
3774;TUAILLON, Louis;Realism;German;sculptor;Berlin
1663;GUIDI, Domenico;Baroque;Italian;sculptor;Rome
2023;LAWRENCE, Sir Thomas;Neoclassicism;English;painter;
2113;LIEFERINXE, Josse;Northern Renaissance;French;painter;Marseille
2328;MUTTONI, Francesco;Baroque;Italian;architect;Vicenza
2268;MONTAÑES, Juan Martinez;Baroque;Spanish;sculptor;
1228;FABRE, François-Xavier;Neoclassicism;French;painter;
4082;WIT, Jacob de;Baroque;Dutch;painter;Amsterdam
2182;LORENZETTO;High Renaissance;Italian;sculptor;Rome
741;CATENA, Vincenzo;High Renaissance;Italian;painter;Venice
3049;PROCACCINI, Camillo;Mannerism;Italian;painter;Milan
2272;MONTFORT, Octavianus;Baroque;French;painter;
1536;GIOVANNI DA SAN GIOVANNI;Baroque;Italian;painter;Florence
64;AMERLING, Friedrich von;Romanticism;Austrian;painter;Vienna
2230;MAGATTI, Pietro Antonio;Baroque;Italian;painter;
3517;SNYDERS, Frans;Baroque;Flemish;painter;Antwerp
3651;TARUFFI, Emilio;Baroque;Italian;painter;Bologna
2188;LORENZO DI NICCOLÒ DI MARTINO;Early Renaissance;Italian;painter;Florence
2783;OSTADE, Isaack van;Baroque;Dutch;painter;Haarlem
2713;NIKITIN, Ivan Nikitich;Baroque;Russian;painter;
970;COZENS, John Robert;Rococo;English;painter;
817;CIMABUE;Medieval;Italian;painter;Florence
1732;HICKEY, Thomas;Romanticism;Irish;painter;India
3604;STRIGEL, Bernhard;Northern Renaissance;German;painter;Swabia
3203;ROBBIA, Luca di Andrea della;High Renaissance;Italian;sculptor;Florence
4101;WTEWAEL, Joachim;Baroque;Dutch;painter;Utrecht
3164;RICHARD, Fleury-François;Romanticism;French;painter;
567;BOTTANI, Giuseppe;Rococo;Italian;painter;
785;CHANTREY, Sir Francis Legatt;Neoclassicism;English;sculptor;
1430;GAMBELLO, Vittore;Early Renaissance;Italian;sculptor;Venice
1449;GASPARI, Antonio;Baroque;Italian;architect;Venice
778;CEULEN, Peter Wolfgang van;Northern Renaissance;German;sculptor;
768;CENNI di Francesco di Ser Cenni;Medieval;Italian;painter;Florence
3434;SCHWANTHALER, Ludwig;Romanticism;German;sculptor;Munich
2345;MÁNYOKI, Ádám;Baroque;Hungarian;painter;
3981;VLIET, Willem van der;Baroque;Dutch;painter;Delft
1829;JACOPINO DA REGGIO;Medieval;Italian;illuminator;Bologna
114;APSHOVEN, Thomas van;Baroque;Flemish;painter;Antwerp
2429;MASTER of Bigallo;Medieval;Italian;painter;Florence
1996;LAMPI, Johann Baptist II;Neoclassicism;Austrian;painter;
1966;KRUG, Hans I;Northern Renaissance;German;goldsmith;Nuremberg
3834;UYTTENBROECK, Moyses Matheusz van;Baroque;Dutch;painter;Amsterdam
4001;VOS, Simon de;Baroque;Flemish;painter;Antwerp
4029;WATTEAU, Louis-Joseph;Rococo;French;painter;Paris
1355;FRANCESCO DA SANT'AGATA;High Renaissance;Italian;sculptor;Padua
3645;TANZIO DA VARALLO;Baroque;Italian;painter;
2938;PIERMATTEO D'AMELIA;Early Renaissance;Italian;painter;
3238;ROMBOUTS, Gillis;Baroque;Dutch;painter;Haarlem
467;BLANCHARD, Jacques;Baroque;French;painter;Paris
2852;PASSEROTTI, Bartolomeo;Mannerism;Italian;painter;Bologna
177;BALDUNG GRIEN, Hans;Northern Renaissance;German;painter;
1616;GRÉSELY, Gabriel-Gaspard;Baroque;French;painter;Paris
2030;LE LORRAIN, Robert;Baroque;French;sculptor;Paris
535;BONZI, Pietro Paolo;Baroque;Italian;painter;Rome
1772;HORENBOUT, Lucas;Northern Renaissance;Flemish;miniaturist;London
88;ANGERMAYER, Johann Adalbert;Baroque;Bohemian;painter;Prague
1142;DUBUFE, Edouard;Romanticism;French;painter;Paris
1324;FONTANA, Flaminio;Mannerism;Italian;potter;Urbino
4;ABBATE, Niccolò dell';Mannerism;Italian;painter;Bologna
208;BREGNO, Antonio;Early Renaissance;Italian;sculptor;
312;BASSA, Arnau;Medieval;Catalan;painter;Barcelona
1119;DOSSI, Battista;High Renaissance;Italian;painter;Ferrara
2539;MAZZUOLI, Giuseppe;Baroque;Italian;sculptor;Siena
183;BAMBINI, Nicolò;Baroque;Italian;painter;Venice
889;CONINCK, David de;Baroque;Flemish;painter;
2699;NICCOLÒ DI PIETRO;Early Renaissance;Italian;painter;Venice
2430;MASTER of Budapest;Early Renaissance;Spanish;painter;Castile
3722;TOMMASI, Adolfo;Impressionism;Italian;painter;Florence
4023;WARD, James;Romanticism;English;painter;
1310;FLORIGERIO, Sebastiano;High Renaissance;Italian;painter;Friuli
129;ASHFORD, William;Rococo;Irish;painter;Dublin
2161;LONGHI, Barbara;Mannerism;Italian;painter;Ravenna
2913;PETO, John Frederick;Realism;American;painter;Philadelphia
3430;SCHUFFENECKER, Emile;Impressionism;French;painter;Paris
2112;LIÉDET, Loyset;Northern Renaissance;Flemish;illuminator;Bruges
4120;ZANDOMENEGHI, Pietro;Neoclassicism;Italian;sculptor;Venice
3226;ROGHMAN, Roelandt;Baroque;Dutch;painter;Amsterdam
2668;NASMYTH, Alexander;Romanticism;Scottish;painter;
