Id_slikarja;Ime;Narodnost;Obdobje 
86;ANESI, Paolo;Italian;1701-1750
709;CANAL, Giambattista;Italian;1751-1800
2918;MOSKOS, Elias;Greek;1651-1700
327;BENOUVILLE, Jean-Achille;French;1851-1900
594;BROC, Jean;French;1801-1850
4442;VOSMAER, Jacob Woutersz;Dutch;1601-1650
3120;PANKIEWICZ, Józef;Polish;1851-1900
1374;FERNANDES, Vasco;Portuguese;1501-1550
1790;GRUBICY DE DRAGON, Vittore;Italian;1851-1900
2809;MILHOMME, François-Dominique-Aimé;French;1801-1850
386;BIANCHI, Pietro;Italian;1701-1750
1140;DELFF, Cornelis Jacobsz;Dutch;1601-1650
716;CANUTI, Domenico Maria;Italian;1651-1700
234;BARTOLOMEO VENETO;Italian;1501-1550
4570;ZANDOMENEGHI, Federico;Italian;1851-1900
1018;COUSTOU, Guillaume I;French;1701-1750
3797;SCHWANTHALER, Ludwig;German;1801-1850
2679;MASTER of the View of Ste Gudule;Flemish;1451-1500
3080;OUDRY, Jean-Baptiste;French;1701-1750
2956;NATHE, Christoph;German;1751-1800
3661;RYSBRACK, Pieter Andreas;Flemish;1701-1750
1576;GAUSSON, Léo;French;1851-1900
4091;TISCHBEIN, Johann Heinrich Wilhelm;German;1751-1800
2963;NAZARI, Bartolomeo;Italian;1701-1750
1547;GAMBARA, Lattanzio;Italian;1551-1600
429;BLONDEEL, Lanceloot;Flemish;1501-1550
2481;MAINO, Giovanni Angelo del;Italian;1501-1550
2818;MINIATURIST, Danish;Danish;1201-1250
3352;PRETI, Francesco Maria;Italian;1701-1750
2639;MASTER of the Castello Nativity;Italian;1401-1450
4340;VERKOLJE, Nicolaas;Dutch;1701-1750
391;BIERSTADT, Albert;American;1851-1900
4271;VALENCIENNES, Pierre-Henri de;French;1751-1800
3092;PACHECO, Francisco;Spanish;1601-1650
2705;MAZI?RE, Simon;French;1651-1700
2553;MARTIN, David;Scottish;1751-1800
1645;GIORGIO D'ALEMAGNA;Italian;1451-1500
2201;LACROIX, Charles-François;French;1701-1750
3133;PARENZANO, Bernardino;Italian;1451-1500
1986;HUBER, Jean;Swiss;1751-1800
3883;SNIJERS, Peter;Flemish;1701-1750
1548;GAMBELLO, Antonio di Marco;Italian;1451-1500
39;ALBOTTO, Francesco;Italian;1701-1750
2453;MACCARUZZI, Bernardino;Italian;1751-1800
754;CARRACCI, Agostino;Italian;1551-1600
4306;VELDE, Esaias van de;Dutch;1601-1650
3953;STEVENS, Pieter;Flemish;1601-1650
243;BASSANO, Francesco;Italian;1551-1600
738;CARLONE, Giovanni Andrea;Italian;1651-1700
2214;LAMBERT, George;English;1701-1750
1014;COURTONNE, Jean-Baptiste, the Younger;French;1751-1800
1447;FORRESTER, James;Irish;1751-1800
1094;DANCKERTS, Cornelis the Elder;Dutch;1601-1650
4527;WIMAR, Carl;American;1851-1900
572;BRECK, John Leslie;American;1851-1900
2073;JIMÉNEZ Y ARANDA, Luis;Spanish;1851-1900
3383;QUADAL, Martin Ferdinand;Other;1751-1800
116;ANTONIO DA NEGROPONTE;Italian;1451-1500
1933;HILLIARD, Nicholas;English;1551-1600
1340;FABRITIUS, Barent;Dutch;1651-1700
2734;MELLAN, Claude;French;1601-1650
2795;MIGNARD, Nicolas;French;1651-1700
2274;LEDERER, Jörg;German;1501-1550
4459;WAITT, Richard;Scottish;1701-1750
1351;FANCELLI, Cosimo;Italian;1651-1700
2344;LICINIO, Bernardino;Italian;1501-1550
3202;PERRY, Lilla Cabot;American;1851-1900
4025;TARBELL, Edmund Charles;American;1851-1900
1295;EECKHOUT, Gerbrand van den;Dutch;1651-1700
443;BOGAERT, Hendrick;Dutch;1651-1700
2434;LUCA DI TOMM?;Italian;1351-1400
2581;MASTER ALPAIS;French;1151-1200
3062;ORLOVSKY, Aleksandr Osipovich;Russian;1801-1850
3394;QUERFURT, August;German;1701-1750
3073;OSONA, Rodrigo de, the Younger;Spanish;1501-1550
1027;COYPEL, Antoine;French;1651-1700
2936;MURANT, Emanuel;Dutch;1651-1700
1928;HIEPES, Tomás;Spanish;1601-1650
2284;LEGROS, Alphonse;French;1851-1900
1153;DENIS, Simon-Joseph-Alexandre-Clément;Flemish;1751-1800
1409;FINSON, Louis;Flemish;1551-1600
2972;NELLI, Plautilla;Italian;1551-1600
2782;MICHELI, Parrasio;Italian;1551-1600
489;BORGIANNI, Orazio;Italian;1601-1650
1503;FRISIUS, Simon;Dutch;1601-1650
2596;MASTER of 1540s;Flemish;1501-1550
4132;TRECK, Jan Jansz.;Dutch;1601-1650
949;CONSTABLE, John;English;1801-1850
1860;HANNEMAN, Adriaen;Dutch;1601-1650
1512;FUMIANI, Giovanni Antonio;Italian;1651-1700
1734;GOUTHI?RE, Pierre;French;1751-1800
1402;FIGUEIREDO, Cristóvano;Portuguese;1501-1550
2404;LOO, Louis Michel van;French;1701-1750
2986;NICCOL? DI BUONACCORSO;Italian;1351-1400
237;BARTSIUS, Willem;Dutch;1601-1650
2725;MEI, Bernardino;Italian;1651-1700
652;BUSSI, Santino;Austrian;1701-1750
498;BORSSOM, Anthonie van;Dutch;1651-1700
976;CORNELIS VAN HAARLEM;Dutch;1551-1600
4162;TUXEN, Laurits Regner;Danish;1851-1900
2116;KERN, Leonhard;German;1601-1650
2493;MALOUEL, Jean;Flemish;1401-1450
1675;GIOVANNI DI TURINO;Italian;1401-1450
1772;GRIGOLETTI, Michelangelo;Italian;1801-1850
2912;MORRICE, James Wilson;Other;1851-1900
2120;KERSTING, Georg Friedrich;German;1801-1850
4517;WILLAERTS, Isaac;Dutch;1651-1700
4358;VERVLOET, Frans;Belgian;1801-1850
2555;MARTIN, Jean-Baptiste;French;1651-1700
1802;GUAS, Juan;French;1451-1500
539;BOURDICHON, Jean;French;1451-1500
2927;MULIER, Pieter the Younger;Dutch;1651-1700
4128;TRABALLESI, Giuliano;Italian;1751-1800
895;CLÉSINGER, Auguste;French;1851-1900
1100;DANHAUSER, Josef Franz;Austrian;1801-1850
2170;KONINCK, Salomon;Dutch;1601-1650
1367;FELICI, Vincenzo;Italian;1651-1700
2968;NEER, Eglon van der;Dutch;1651-1700
32;ALBA, Macrino d';Italian;1451-1500
3140;PARROCEL, Joseph;French;1651-1700
1341;FABRITIUS, Carel;Dutch;1601-1650
126;ARCIMBOLDO, Giuseppe;Italian;1551-1600
4591;ZIMMERMANN, Johann Baptist;German;1701-1750
4557;WYLD, William;English;1851-1900
2269;LEBEDA, Otakar;Bohemian;1851-1900
1034;COZZI, Marco di Giampietro;Italian;1451-1500
315;BEMBO, Bonifazio;Italian;1451-1500
4191;UNKNOWN GLASS MASTER, Dutch;Dutch;1651-1700
3134;PARET Y ALCAZÁR, Luis;Spanish;1751-1800
745;CARO, Baldassare de;Italian;1701-1750
2068;JEFFERYS, Thomas;English;1751-1800
3152;PASTORINI, Pastorino de';Italian;1551-1600
4597;ZUBOV, Aleksey Fyodorovich;Russian;1701-1750
3499;RIETSCHEL, Ernest Friedrich August;German;1801-1850
3469;RETHEL, Alfred;German;1801-1850
2232;LANGREN, Hendrik Floris van;Dutch;1601-1650
3179;PÉNICAUD, Jean II;French;1551-1600
3209;PETERS, Johann Anton de;German;1751-1800
1419;FLEGEL, Georg;German;1601-1650
4598;ZUCCARELLI, Francesco;Italian;1701-1750
3322;POPPI, Francesco;Italian;1551-1600
2134;KINSOEN, François-Joseph;Flemish;1801-1850
2990;NICCOL? DI SER SOZZO;Italian;1351-1400
3045;OLIVIER, Ferdinand;German;1801-1850
1284;DYCE, William;Scottish;1801-1850
92;ANGELO DI NALDUCCIO;Italian;1351-1400
1176;DIANA, Giacinto;Italian;1751-1800
4222;UNKNOWN MASTER, Flemish;Flemish;1351-1400
4415;VLEUGHELS, Nicolas;French;1701-1750
872;CINCINNATO, Romulo;Italian;1551-1600
2969;NEGRI, Pietro;Italian;1651-1700
1107;DASSON, Henri;French;1851-1900
979;CORNET, Jacobus Ludovicus;Dutch;1851-1900
1925;HEYERDAHL, Hans Olaf;Norwegian;1851-1900
3688;SAL?, Pietro di Lorenzo da;Italian;1501-1550
487;BORDONE, Paris;Italian;1501-1550
1975;HOREMANS, Jan Jozef II;Flemish;1751-1800
2291;LEITCH, William Leighton;Scottish;1801-1850
2309;LEONARDO DI BERNARDINO DEL SIGNORACCIO;Italian;1501-1550
1959;HOLT, Edwin Frederick;English;1851-1900
3287;PLEYDENWURFF, Hans;German;1451-1500
2266;LE SUEUR, Eustache;French;1601-1650
2708;MAZZA, Giuseppe Maria;Italian;1651-1700
2689;MATTEINI, Teodoro;Italian;1801-1850
3009;NOMÉ, François de;French;1601-1650
535;BOULLE, André-Charles;French;1651-1700
328;BENSO, Giulio;Italian;1601-1650
4215;UNKNOWN ICON PAINTER, Russian;Russian;1251-1300
2589;MASTER I.P.;German;1501-1550
779;CASTELLO, Giovanni Battista;Italian;1551-1600
440;BOEL, Pieter;Flemish;1651-1700
4388;VINCKBOONS, David;Flemish;1601-1650
16;ADOLPHI, Christoffel;Dutch;1651-1700
1609;GHERARDINI, Tommaso;Italian;1751-1800
4121;TOULMOUCHE, Auguste;French;1851-1900
2701;MAUVE, Anton;Dutch;1851-1900
3900;SOMER, Hendrick van;Dutch;1651-1700
3241;PIERO DELLA FRANCESCA;Italian;1451-1500
2227;LANEN, Jasper van der;Flemish;1601-1650
2878;MONTFAUCON, Bernard de;French;1701-1750
621;BRUSASORCI, Felipe;Italian;1551-1600
1305;EMBRIACHI, Baldassare degli;Italian;1351-1400
2889;MORATTI, Francesco;Italian;1701-1750
3684;SALIMBENI, Ventura;Italian;1601-1650
1632;GILLEMANS, Jan Pauwel the Elder;Flemish;1651-1700
2854;MOLENAER, Klaes;Dutch;1651-1700
4071;TIBALDI, Pellegrino;Italian;1551-1600
467;BONDOL, Jean;French;1351-1400
472;BONIFACIO VERONESE;Italian;1501-1550
117;ANTONIO DA TRENTO;Italian;1551-1600
1163;DESPLACES, Louis;French;1701-1750
3961;STONE, Nicholas the Elder;English;1601-1650
3041;OGGIONO, Marco d';Italian;1501-1550
1910;HERRERA, Francisco de, the Younger;Spanish;1651-1700
4075;TIEPOLO, Giovanni Battista;Italian;1701-1750
2962;NAVEZ, François-Joseph;Belgian;1801-1850
91;ANGELO DA SIENA;Italian;1451-1500
1520;FYT, Jan;Flemish;1601-1650
1545;GALLIMBERTI, Francesco;Italian;1751-1800
2754;MERCK, Jacob Fransz. van der;Dutch;1601-1650
757;CARRACCI, Lodovico;Italian;1551-1600
3433;RAYSKI, Ferdinand von;German;1801-1850
957;COOKE, Edward William;English;1851-1900
3777;SCHNORR VON CAROLSFELD, Julius;German;1801-1850
1497;FREY, Johannes Jakob;Swiss;1801-1850
1633;GILLEMANS, Jan Pauwel the Younger;Flemish;1651-1700
827;CESARI, Giuseppe;Italian;1601-1650
664;CABIANCA, Francesco;Italian;1701-1750
2512;MANUTIUS, Aldus;Italian;1451-1500
2444;LUTI, Benedetto;Italian;1701-1750
4437;VOS, Jan de;Netherlandish;1601-1650
3441;REEKERS, Hendrik;Dutch;1801-1850
2013;INDUNO, Gerolamo;Italian;1851-1900
246;BASSEN, Bartholomeus van;Dutch;1601-1650
2579;MASSYS, Quentin;Flemish;1451-1500
1809;GUGGENBICHLER, Johann Meinrad;Swiss;1701-1750
805;CAVELIER, Jules;French;1851-1900
1649;GIOVANETTI, Matteo;Italian;1301-1350
2661;MASTER of the Lille Adoration;Flemish;1501-1550
1527;GAGINI, Pace;Italian;1501-1550
2910;MORONE, Domenico;Italian;1451-1500
1692;GLEYRE, Charles-Gabriel;Swiss;1801-1850
4441;VOSMAER, Daniel;Dutch;1651-1700
471;BONHEUR, Rosa;French;1851-1900
4574;ZANINO DI PIETRO;Italian;1401-1450
1004;COTMAN, Frederick George;English;1851-1900
848;CHAUDET, Antoine-Denis;French;1801-1850
2090;JOSEPH, Samuel;English;1801-1850
1180;DIETRICH, Christian Wilhelm Ernst;German;1701-1750
4493;WESEL, Adriaen van;Netherlandish;1451-1500
3847;SIGNAC, Paul;French;1851-1900
4439;VOS, Paul de;Flemish;1601-1650
2750;MERANO, Giovanni Battista;Italian;1651-1700
938;COLONNA, Angelo Michele;Italian;1601-1650
2396;LONGHI, Barbara;Italian;1551-1600
533;BOULANGER, Gustave;French;1851-1900
4539;WITZ, Konrad;Swiss;1401-1450
1810;GUGLIELMI, Gregorio;Italian;1751-1800
1898;HELLEU, Paul-César;French;1851-1900
2739;MEMBERGER, Kaspar the Elder;Swiss;1551-1600
3860;SIMONE CAMALDOLESE, Don;Italian;1351-1400
1994;HUGO, Victor;French;1801-1850
4033;TASSI, Agostino;Italian;1601-1650
2473;MAGNASCO, Alessandro;Italian;1701-1750
3119;PANDOLFINI, Giuliano di Pietro;Italian;1601-1650
656;BUYS, Jacobus;Dutch;1751-1800
2427;LORME, Anthonie de;Dutch;1651-1700
866;CIGNANI, Carlo;Italian;1651-1700
3713;SANGUIGNI, Battista di Biagio;Italian;1401-1450
3131;PARASOLE, Elisabetta Catanea;Italian;1601-1650
342;BERGERET, Pierre-Nolasque;French;1801-1850
1190;DIZIANI, Antonio;Italian;1751-1800
2823;MINIATURIST, German;German;1001-1050
3103;PALAGI, Pelagio;Italian;1801-1850
3493;RIDOLFI, Carlo;Italian;1601-1650
4117;TORRIGIANI, Sebastiano;Italian;1551-1600
1670;GIOVANNI DI FRANCESCO DEL CERVELLIERA;Italian;1451-1500
3191;PEREYRA, Manuel;Portuguese;1601-1650
3719;SANTAFEDE, Fabrizio;Italian;1551-1600
4389;VINCKENBRINCK, Albert Jansz.;Dutch;1601-1650
1247;DUCA, Jacopo del;Italian;1551-1600
2933;MUNRO, Alexander;Scottish;1851-1900
3809;SEDDON, Thomas III;English;1801-1850
3743;SCACCO, Cristoforo;Italian;1451-1500
1113;DAUMIER, Honoré;French;1801-1850
3106;PALISSY, Bernard;French;1551-1600
2769;MEUNIER, Constantin;Belgian;1851-1900
3607;ROSSELLINO, Bernardo;Italian;1401-1450
4580;ZEILLER, Jakob Johann;German;1751-1800
1426;FLURER, Franz Ignaz;German;1701-1750
1092;DANBY, Francis;Irish;1801-1850
3649;RUSTICI, Francesco;Italian;1601-1650
885;CLAESZ., Leendert;Dutch;1601-1650
1711;GORDIGIANI, Michele;Italian;1851-1900
4573;ZANETTI, Anton Maria II;Italian;1751-1800
3144;PASQUALINO VENETO;Italian;1451-1500
2148;KNIP, Josephus Augustus;Dutch;1801-1850
2136;KISS, Bálint;Hungarian;1801-1850
1226;DOWNMAN, John;English;1751-1800
4586;ZIEGLER, Johann;German;1751-1800
1430;FOGOLINO, Marcello;Italian;1501-1550
1583;GEIKIE, Walter;Scottish;1801-1850
1694;GOBERT, Pierre;French;1701-1750
162;AYALA, Josefa de;Portuguese;1651-1700
2665;MASTER of the Palazzo Venezia Madonna;Italian;1301-1350
271;BECCARUZZI, Francesco;Italian;1501-1550
2263;LE PAUTRE, Pierre II;French;1701-1750
1719;GOTHIC GLASS PAINTER, German;German;1201-1250
515;BOTH, Andries;Dutch;1601-1650
2667;MASTER of the Pesaro Crucifix;Italian;1351-1400
723;CAPPONI, Luigi di Pietro;Italian;1451-1500
1465;FRANCESCO DA RIMINI;Italian;1301-1350
732;CARIANI, Giovanni;Italian;1501-1550
1886;HEEMSKERCK, Egbert van, the Younger;Dutch;1701-1750
2716;MAZZONI, Sebastiano;Italian;1601-1650
898;CLEVE, Hendrick van III;Flemish;1551-1600
1470;FRANCESCO DEL BORGO;Italian;1451-1500
2252;LAWRENCE, Sir Thomas;English;1751-1800
4131;TRAVI, Antonio;Italian;1601-1650
1189;DIRCKSZ, Adam;Flemish;1451-1500
540;BOURDON, Sébastien;French;1601-1650
307;BELLINI, Leonardo;Italian;1451-1500
2354;LIMBOURG brothers;Netherlandish;1401-1450
4497;WESTMACOTT, Sir Richard;English;1801-1850
3556;ROLLENHAGEN, Gabriel;German;1601-1650
3312;PONCE, Antonio;Spanish;1601-1650
3299;POGGINI, Domenico;Italian;1551-1600
4012;SZINYEI MERSE, Pál;Hungarian;1851-1900
2762;MÉSZÖLY, Géza;Hungarian;1851-1900
1936;HOARE, Prince;English;1751-1800
1454;FRACANZANO, Cesare;Italian;1601-1650
3085;OVENS, Jürgen;German;1651-1700
2218;LAMPI, Johann Baptist II;Austrian;1801-1850
3253;PIETRO DI DOMENICO DA MONTEPULCIANO;Italian;1401-1450
1053;CRIVELLI, Angelo Maria;Italian;1701-1750
2009;HUYSUM, Justus van, I;Dutch;1651-1700
318;BENCZÚR, Gyula;Hungarian;1851-1900
561;BRAMER, Leonaert;Dutch;1601-1650
916;CODDE, Pieter;Dutch;1601-1650
788;CATEL, Franz Ludwig;German;1801-1850
1422;FLORIGERIO, Sebastiano;Italian;1501-1550
3048;OLLIVIER, Michel-Barthélémy;French;1751-1800
2114;KERCKHOVEN, Jacob van de;Flemish;1651-1700
1380;FERNELEY, John;English;1801-1850
3042;OLIS, Jan;Dutch;1601-1650
2634;MASTER of the Bambino Vispo;Italian;1401-1450
479;BONSIGNORI, Francesco;Italian;1451-1500
4482;WEINMANN, Johann Wilhelm;German;1701-1750
1015;COUSIN, Jean the Elder;French;1501-1550
367;BERTIN, Nicolas;French;1701-1750
4325;VERELST, Herman Pietersz.;Dutch;1651-1700
3449;REIJSSCHOOT, Pieter Jan van;Flemish;1701-1750
836;CHAPU, Henri;French;1851-1900
2450;LUYCKX, Frans;Flemish;1601-1650
4501;WEYDEN, Rogier van der;Flemish;1401-1450
2023;ISRAËLS, Jozef;Dutch;1851-1900
249;BASTIANI, Lazzaro;Italian;1451-1500
4329;VERELST, William;Dutch;1701-1750
1801;GUARINO, Francesco;Italian;1601-1650
4375;VIEN, Joseph-Marie;French;1751-1800
2149;KNIP, Mattheus Derk;Dutch;1801-1850
819;CERESA, Carlo;Italian;1601-1650
2223;LANDSEER, Charles;English;1801-1850
2019;ISABEY, Jean-Baptist;French;1801-1850
1144;DELL, Peter the Elder;German;1501-1550
2088;JORDAN, Esteban;Spanish;1551-1600
3812;SEGHERS, Corneille;Belgian;1851-1900
570;BRAY, Salomon de;Dutch;1601-1650
295;BELLA, Stefano della;Italian;1601-1650
3003;NOCRET, Jean;French;1651-1700
4275;VALLAYER-COSTER, Anne;French;1751-1800
2524;MARÉES, Hans von;German;1851-1900
4499;WET, Jacob Willemsz. de, the Elder;Dutch;1601-1650
1662;GIOVANNI DA VERONA, Fra;Italian;1501-1550
3379;PUVIS DE CHAVANNES, Pierre-Cécile;French;1851-1900
3074;OSTADE, Adriaen Jansz. van;Dutch;1651-1700
165;BABUREN, Dirck van;Dutch;1601-1650
1357;FARGUE, Paulus Constantijn La;Dutch;1751-1800
3373;PUGA, Antonio;Spanish;1601-1650
1321;ESQUIVEL Y SUÁREZ DE URBINA, Antonio Maria;Spanish;1801-1850
3898;SOLIMENA, Francesco;Italian;1701-1750
2706;MAZO, Juan Bautista Martinez del;Spanish;1601-1650
3413;RAM, Johannes de;Dutch;1651-1700
250;BASTIEN-LEPAGE, Jules;French;1851-1900
2985;NICCOL? DELL' ARCA;Italian;1451-1500
2872;MONT, Deodat van der;Flemish;1601-1650
800;CAVALLINO, Bernardo;Italian;1601-1650
796;CAVALETTO, Giovanni Battista;Italian;1501-1550
1996;HUILLIOT, Pierre Nicolas;French;1701-1750
1899;HELMONT, Mattheus van;Flemish;1651-1700
287;BEHAM, Barthel;German;1501-1550
1493;FREDIANI, Vincenzo di Antonio;Italian;1451-1500
3417;RAMIREZ, Felipe;Spanish;1601-1650
4535;WITTE, Emanuel de;Dutch;1651-1700
406;BISSCHOP, Cornelis;Dutch;1651-1700
3060;ORIOLI, Pietro di Francesco degli;Italian;1451-1500
4021;TANZIO DA VARALLO;Italian;1601-1650
2970;NEGROLI, Filippo;Italian;1501-1550
4308;VELDE, Jan Jansz. van de;Dutch;1651-1700
4236;UNKNOWN POTTER, English;English;1751-1800
2773;MICHALLON, Achille-Etna;French;1801-1850
3294;PODKOWI?SKI, W?adys?aw;Polish;1851-1900
2552;MARSY, Gaspard;French;1651-1700
2601;MASTER of Badia a Isola;Italian;1301-1350
3336;POULAKIS, Theodoros;Greek;1651-1700
3696;SALZILLO, Francisco;Spanish;1701-1750
2029;JACOB, Georges;French;1751-1800
4563;YVON, Adolphe;French;1851-1900
4003;SWANENBURG, Isaac Claesz. van;Dutch;1551-1600
3916;SPAVENTO, Giorgio;Italian;1451-1500
4299;VECELLIO, Francesco;Italian;1501-1550
863;CIAMPANTI, Michele di Michele;Italian;1451-1500
1999;HUMMEL, Johann Erdmann;German;1801-1850
1313;ERHART, Michael;German;1451-1500
2064;JEAN DE BEAUMETZ;Flemish;1351-1400
2228;LANEUVILLE, Jean-Louis;French;1751-1800
1710;GORDEYEV, Fyodor Gordeyevich;Russian;1751-1800
3100;PAGANI, Paolo;Italian;1651-1700
814;CECCO DI PIETRO;Italian;1351-1400
432;BOBADILLA, Jerónimo de;Spanish;1651-1700
3644;RUSH, William;American;1801-1850
2534;MARIOTTO DI NARDO;Italian;1401-1450
4053;TEYLER, Johannes;Dutch;1651-1700
402;BIRGER, Hugo;Swedish;1851-1900
3600;ROSLIN, Marie-Suzanne;French;1751-1800
4093;TITO, Santi di;Italian;1551-1600
4187;UNKNOWN CABINETMAKER, German;German;1301-1350
2255;LE BRUN, Charles;French;1651-1700
2429;LOTTO, Lorenzo;Italian;1501-1550
1732;GOUPIL, Jules-Adolphe;French;1851-1900
4155;TUAILLON, Louis;German;1851-1900
2111;KEIRINCKX, Alexander;Flemish;1601-1650
3884;SNYDERS, Frans;Flemish;1601-1650
2077;JONES, John;English;1751-1800
2445;LUTMA, Johannes the Elder;Dutch;1601-1650
1803;GUDIN, Théodore;French;1801-1850
3458;REMPS, Domenico;Italian;1651-1700
2617;MASTER of Marradi;Italian;1451-1500
989;CORTONA, Pietro da;Italian;1601-1650
3132;PAREJA, Juan de;Spanish;1601-1650
629;BUESEM, Jan Jansz.;Dutch;1601-1650
1859;HANN, Sebestyén;Hungarian;1651-1700
2788;MIEREVELD, Michiel Jansz. van;Dutch;1601-1650
2050;JACQUEMART DE HESDIN;French;1351-1400
2842;MODERNO;Italian;1501-1550
1748;GRASSER, Erasmus;German;1451-1500
4108;TORBIDO, Francesco;Italian;1501-1550
4123;TOURNIER, Nicolas;French;1601-1650
3680;SAINT-IGNY, Jean de;Flemish;1601-1650
1366;FEDERIGHI, Antonio;Italian;1451-1500
557;BRÄM, Leonhard I;Swiss;1551-1600
3150;PASSIGNANO;Italian;1601-1650
199;BAMBINI, Nicol?;Italian;1651-1700
1768;GRIFFIER, Jan I;Dutch;1651-1700
2382;LOARTE, Alejandro de;Spanish;1601-1650
856;CHINARD, Joseph;French;1801-1850
2278;LEEN, Willem van;Dutch;1751-1800
5;ABBATI, Giuseppe;Italian;1851-1900
4414;VIVIEN, Joseph;French;1651-1700
1507;FROST, William Edward;English;1851-1900
2472;MAGINI, Carlo;Italian;1751-1800
2340;LIBERALE da Verona;Italian;1451-1500
3753;SCHAFFNER, Martin;German;1501-1550
2133;KIESLING, Leopold;Austrian;1801-1850
3975;STRÉSOR, Henri;French;1601-1650
333;BENVENUTI, Pietro;Italian;1801-1850
3206;PESNE, Antoine;French;1701-1750
2041;JACOPO DA EMPOLI;Italian;1551-1600
2720;MECKENEM, Israhel van the Younger;German;1451-1500
2157;KOBELL, Jan II;Dutch;1801-1850
3054;OOSTERWIJK, Maria van;Dutch;1651-1700
2979;NEUREUTHER, Eugen;German;1801-1850
1862;HAPPENSOON, Herbert;Netherlandish;1451-1500
356;BERNARDI, Giuseppe;Italian;1701-1750
1108;DAUBIGNY, Charles-François;French;1851-1900
4554;WUTKY, Michael;Austrian;1751-1800
482;BONZI, Pietro Paolo;Italian;1601-1650
286;BEGEYN, Abraham Jansz.;Dutch;1651-1700
3171;PEETERS, Gillis I;Flemish;1601-1650
1513;FUNGAI, Bernardino;Italian;1451-1500
2412;LÓPEZ Y PORTA?A, Vicente;Spanish;1801-1850
455;BOLLANDT, Heinrich;German;1601-1650
4082;TINO DI CAMAINO;Italian;1301-1350
576;BREEN, Gillis van;Dutch;1601-1650
1906;HENSTENBURGH, Herman;Dutch;1701-1750
607;BROWN, Ford Madox;English;1851-1900
2058;JANSSENS, Abraham;Flemish;1601-1650
2281;LEFEBVRE, Jules-Joseph;French;1851-1900
2726;MEIFRÉN Y ROIG, Eliseo;Catalan;1851-1900
3949;STELLA, Jacques;French;1601-1650
2285;LEHMANN, Henri;French;1801-1850
224;BARRET, George;Irish;1751-1800
1729;GOTHIC SCULPTOR, Spanish;Spanish;1201-1250
3871;SLAUGHTER, Stephen;English;1701-1750
4136;TRIBOLO, Niccol?;Italian;1501-1550
3614;ROSSI, Vincenzo de';Italian;1551-1600
